level_1_description,eo_main_class_id,eo_main_class_descr,eo_class_code,eo_class_description,constr_type,eo_model_id,eo_model_name,head_eo_model_id,head_eo_model_descr,component_class_id,component_class_descr,eo_description,eo_code,teh_mesto,teh_mesto_description,level_upper,sap_operation_status,operation_start_date,operation_finish_date,strategy_id,head_type,interval_between_overhaul
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,E17_11,Погрузчики фронтальные,960000959,49,Погрузчик фронтальный WA500-3,49,Погрузчик фронтальный WA500-3,,,Погрузчик фронтальный WA500-3 №26,100000058926,11-RUD-CGTR-SETT-UCTT-LF07,Погрузчик фронтальный №26,11-RUD-CGTR-SETT-UCTT-LIFT,СИНХ,2011-02-07,2023-04-30,0,head,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960010742,0,no_data,49,Погрузчик фронтальный WA500-3,"1,0",ДВС,Двигатель внутр.сгорания №119609,100000044012,11-RUD-CGTR-SETT-UCTT-LF07,Погрузчик фронтальный №26,11-RUD-CGTR-SETT-UCTT-LIFT,,2011-02-07,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,49,Погрузчик фронтальный WA500-3,,,Коробка передач,100000044013,11-RUD-CGTR-SETT-UCTT-LF07,Погрузчик фронтальный №26,11-RUD-CGTR-SETT-UCTT-LIFT,,2011-02-07,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,49,Погрузчик фронтальный WA500-3,,,Ковш,100000044014,11-RUD-CGTR-SETT-UCTT-LF07,Погрузчик фронтальный №26,11-RUD-CGTR-SETT-UCTT-LIFT,,2011-02-07,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,E17_11,Погрузчики фронтальные,960003700,57,Погрузчик фронтальный WA900-3,57,Погрузчик фронтальный WA900-3,,,Погрузчик фронтальный WA900-3 №28,100000058921,11-RUD-CGTR-SETT-UCTT-LF09,Погрузчик фронтальный №28,11-RUD-CGTR-SETT-UCTT-LIFT,СИНХ,2011-03-15,2023-02-28,0,head,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,E45_03,Компьютеры промышленные бортовые,960008398,0,no_data,57,Погрузчик фронтальный WA900-3,,,Компьютер пром. бортовой MOBL-D2,100000059274,11-RUD-CGTR-SETT-UCTT-LF09,Погрузчик фронтальный №28,11-RUD-CGTR-SETT-UCTT-LIFT,,2017-06-27,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,S01,Узлы. ДВС,960010743,0,no_data,57,Погрузчик фронтальный WA900-3,"1,0",ДВС,Двигатель внутр.сгорания №17149,100000044035,11-RUD-CGTR-SETT-UCTT-LF09,Погрузчик фронтальный №28,11-RUD-CGTR-SETT-UCTT-LIFT,,2016-07-15,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,57,Погрузчик фронтальный WA900-3,,,Коробка передач,100000043996,11-RUD-CGTR-SETT-UCTT-LF09,Погрузчик фронтальный №28,11-RUD-CGTR-SETT-UCTT-LIFT,,2008-02-19,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,57,Погрузчик фронтальный WA900-3,,,Ковш,100000043997,11-RUD-CGTR-SETT-UCTT-LF09,Погрузчик фронтальный №28,11-RUD-CGTR-SETT-UCTT-LIFT,,2008-02-19,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960011242,0,no_data,57,Погрузчик фронтальный WA900-3,,,Видеорегистратор DR900X-2CH IR Blackvue,100000075467,11-RUD-CGTR-SETT-UCTT-LF09,Погрузчик фронтальный №28,11-RUD-CGTR-SETT-UCTT-LIFT,,2021-04-30,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,E17_11,Погрузчики фронтальные,960003699,56,Погрузчик фронтальный WA800-3,56,Погрузчик фронтальный WA800-3,,,Погрузчик фронтальный WA800-3 №30,100000058922,11-RUD-CGTR-SETT-UCTT-LF10,Погрузчик фронтальный №30,11-RUD-CGTR-SETT-UCTT-LIFT,СИНХ,2017-12-31,2027-12-31,0,head,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,S01,Узлы. ДВС,960010743,0,no_data,56,Погрузчик фронтальный WA800-3,"1,0",ДВС,Двигатель внутр.сгорания №17237,100000043999,11-RUD-CGTR-SETT-UCTT-LF10,Погрузчик фронтальный №30,11-RUD-CGTR-SETT-UCTT-LIFT,,2017-12-31,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960008396,0,no_data,56,Погрузчик фронтальный WA800-3,,,Компьютер пром. бортовой Axon 3M,100000059136,11-RUD-CGTR-SETT-UCTT-LF10,Погрузчик фронтальный №30,11-RUD-CGTR-SETT-UCTT-LIFT,,2017-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,56,Погрузчик фронтальный WA800-3,,,Коробка передач,100000044000,11-RUD-CGTR-SETT-UCTT-LF10,Погрузчик фронтальный №30,11-RUD-CGTR-SETT-UCTT-LIFT,,2017-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,56,Погрузчик фронтальный WA800-3,,,Ковш,100000044001,11-RUD-CGTR-SETT-UCTT-LF10,Погрузчик фронтальный №30,11-RUD-CGTR-SETT-UCTT-LIFT,,2017-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960011242,0,no_data,56,Погрузчик фронтальный WA800-3,,,Видеорегистратор DR900X-2CH IR Blackvue,100000078107,11-RUD-CGTR-SETT-UCTT-LF10,Погрузчик фронтальный №30,11-RUD-CGTR-SETT-UCTT-LIFT,,2021-05-24,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,E17_11,Погрузчики фронтальные,960003608,43,Погрузчик фронтальный 994K,43,Погрузчик фронтальный 994K,,,Погрузчик фронтальный 994K №3503,100000027475,11-RUD-CGTR-SETT-UCTT-LF11,Погрузчик фронтальный №3503,11-RUD-CGTR-SETT-UCTT-LIFT,СИНХ,2018-11-03,2026-11-30,0,head,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960010744,0,no_data,43,Погрузчик фронтальный 994K,"1,0",ДВС,Двигатель внутр.сгорания №LR400117,100000043982,11-RUD-CGTR-SETT-UCTT-LF11,Погрузчик фронтальный №3503,11-RUD-CGTR-SETT-UCTT-LIFT,,2018-11-03,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,43,Погрузчик фронтальный 994K,,,Коробка передач,100000043983,11-RUD-CGTR-SETT-UCTT-LF11,Погрузчик фронтальный №3503,11-RUD-CGTR-SETT-UCTT-LIFT,,2018-11-03,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,43,Погрузчик фронтальный 994K,,,Гидротрансформатор,100000053079,11-RUD-CGTR-SETT-UCTT-LF11,Погрузчик фронтальный №3503,11-RUD-CGTR-SETT-UCTT-LIFT,,2007-12-29,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,43,Погрузчик фронтальный 994K,,,Ковш,100000043984,11-RUD-CGTR-SETT-UCTT-LF11,Погрузчик фронтальный №3503,11-RUD-CGTR-SETT-UCTT-LIFT,,2007-12-29,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960011242,0,no_data,43,Погрузчик фронтальный 994K,,,Видеорегистратор DR900X-2CH IR Blackvue,100000078110,11-RUD-CGTR-SETT-UCTT-LF11,Погрузчик фронтальный №3503,11-RUD-CGTR-SETT-UCTT-LIFT,,2021-05-24,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,E17_11,Погрузчики фронтальные,960005147,52,Погрузчик фронтальный WA600-6,52,Погрузчик фронтальный WA600-6,,,Погрузчик фронтальный WA600-6 №3505,100000027473,11-RUD-CGTR-SETT-UCTT-LF12,Погрузчик фронтальный №3505,11-RUD-CGTR-SETT-UCTT-LIFT,СИНХ,2018-10-30,2028-11-30,0,head,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,S01,Узлы. ДВС,960010718,0,no_data,52,Погрузчик фронтальный WA600-6,"1,0",ДВС,Двигатель внутр.сгорания №514893,100000043978,11-RUD-CGTR-SETT-UCTT-LF12,Погрузчик фронтальный №3505,11-RUD-CGTR-SETT-UCTT-LIFT,,2007-12-29,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,52,Погрузчик фронтальный WA600-6,,,Ковш,100000043980,11-RUD-CGTR-SETT-UCTT-LF12,Погрузчик фронтальный №3505,11-RUD-CGTR-SETT-UCTT-LIFT,,2018-10-30,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,52,Погрузчик фронтальный WA600-6,,,Коробка передач,100000043979,11-RUD-CGTR-SETT-UCTT-LF12,Погрузчик фронтальный №3505,11-RUD-CGTR-SETT-UCTT-LIFT,,2007-12-29,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,,,960008398,0,no_data,52,Погрузчик фронтальный WA600-6,,,Компьютер пром. бортовой MOBL-D2,100000098809,11-RUD-CGTR-SETT-UCTT-LF12,Погрузчик фронтальный №3505,11-RUD-CGTR-SETT-UCTT-LIFT,,2018-11-05,2028-11-02,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,E17_11,Погрузчики фронтальные,960005147,52,Погрузчик фронтальный WA600-6,52,Погрузчик фронтальный WA600-6,,,Погрузчик фронтальный WA600-6 №3507,100000055023,11-RUD-CGTR-SETT-UCTT-LF13,Погрузчик фронтальный №3507,11-RUD-CGTR-SETT-UCTT-LIFT,СИНХ,2021-03-10,2031-03-31,0,head,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,52,Погрузчик фронтальный WA600-6,,,Коробка передач,100000056476,11-RUD-CGTR-SETT-UCTT-LF13,Погрузчик фронтальный №3507,11-RUD-CGTR-SETT-UCTT-LIFT,,2021-03-10,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,52,Погрузчик фронтальный WA600-6,,,Ковш,100000056477,11-RUD-CGTR-SETT-UCTT-LF13,Погрузчик фронтальный №3507,11-RUD-CGTR-SETT-UCTT-LIFT,,2021-03-10,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960003554,0,no_data,52,Погрузчик фронтальный WA600-6,"1,0",ДВС,Двигатель внутр.сгорания,100000057055,11-RUD-CGTR-SETT-UCTT-LF13,Погрузчик фронтальный №3507,11-RUD-CGTR-SETT-UCTT-LIFT,,2021-03-10,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,E17_11,Погрузчики фронтальные,960005148,45,Погрузчик фронтальный HL780-9S,45,Погрузчик фронтальный HL780-9S,,,Погрузчик фронтальный HL780-9S №3508,100000036783,11-RUD-CGTR-SETT-UCTT-LF14,Погрузчик фронтальный №3508,11-RUD-CGTR-SETT-UCTT-LIFT,СИНХ,2019-11-01,2029-11-30,0,head,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960001958,0,no_data,45,Погрузчик фронтальный HL780-9S,,,Компьютер пром. бортовой TRAX-10 LP,100000036873,11-RUD-CGTR-SETT-UCTT-LF14,Погрузчик фронтальный №3508,11-RUD-CGTR-SETT-UCTT-LIFT,,2019-08-31,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002549,0,no_data,45,Погрузчик фронтальный HL780-9S,"1,0",ДВС,Двигатель внутр.сгорания,100000043985,11-RUD-CGTR-SETT-UCTT-LF14,Погрузчик фронтальный №3508,11-RUD-CGTR-SETT-UCTT-LIFT,,2019-09-01,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,45,Погрузчик фронтальный HL780-9S,,,Коробка передач,100000043986,11-RUD-CGTR-SETT-UCTT-LF14,Погрузчик фронтальный №3508,11-RUD-CGTR-SETT-UCTT-LIFT,,2019-09-01,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002400,0,no_data,45,Погрузчик фронтальный HL780-9S,,,Ковш,100000043987,11-RUD-CGTR-SETT-UCTT-LF14,Погрузчик фронтальный №3508,11-RUD-CGTR-SETT-UCTT-LIFT,,2019-09-01,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,E17_11,Погрузчики фронтальные,960003696,47,Погрузчик фронтальный WA430-6,47,Погрузчик фронтальный WA430-6,,,Погрузчик фронтальный WA430-6 №3509,100000026795,11-RUD-CGTR-SETT-UCTT-LF15,Погрузчик фронтальный №3509,11-RUD-CGTR-SETT-UCTT-LIFT,СИНХ,2019-07-10,2029-07-31,0,head,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,S00,Узлы,960002400,0,no_data,47,Погрузчик фронтальный WA430-6,,,Коробка передач №101860,100000043976,11-RUD-CGTR-SETT-UCTT-LF15,Погрузчик фронтальный №3509,11-RUD-CGTR-SETT-UCTT-LIFT,,2019-07-10,2030-01-01,0,component,
Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960008398,0,no_data,47,Погрузчик фронтальный WA430-6,,,Компьютер пром. бортовой MOBL-D2,100000059256,11-RUD-CGTR-SETT-UCTT-LF15,Погрузчик фронтальный №3509,11-RUD-CGTR-SETT-UCTT-LIFT,,2014-12-31,2030-01-01,0,component,
