Документ измерений,Дата,Момент измерений,Показания счетчика,ЕдиницаИзмерПризнака,Единица оборудования
27993494,2021-12-23,7:30:00,"1026942,388",км,100000065971
27993479,2021-12-23,7:30:00,"82110,147",МТЧ,100000065971
27993462,2021-12-23,7:30:00,"1096403,153",км,100000065970
27993453,2021-12-23,7:30:00,"84191,410",МТЧ,100000065970
27993437,2021-12-23,7:30:00,"1031919,420",км,100000065969
27993418,2021-12-23,7:30:00,"79046,696",МТЧ,100000065969
27993319,2021-12-23,7:30:00,"1072358,414",км,100000065968
27993299,2021-12-23,7:30:00,"82021,060",МТЧ,100000065968
27993384,2021-12-23,7:30:00,"1024286,035",км,100000065967
27993366,2021-12-23,7:30:00,"79271,384",МТЧ,100000065967
27993352,2021-12-23,7:30:00,"763114,111",км,100000062399
27993342,2021-12-22,19:00:00,"357349,000",км,100000008673
27993329,2021-12-23,7:30:00,"60644,219",МТЧ,100000062399
27993304,2021-12-23,7:30:00,"760602,276",км,100000062398
27993284,2021-12-23,7:30:00,"58826,406",МТЧ,100000062398
27993269,2021-12-23,7:30:00,"806548,806",км,100000062397
27993230,2021-12-23,7:30:00,"61823,047",МТЧ,100000062397
27993237,2021-12-23,7:30:00,"786333,398",км,100000062396
27993214,2021-12-23,7:30:00,"61531,827",МТЧ,100000062396
27993170,2021-12-23,7:30:00,"805802,290",км,100000062395
27993130,2021-12-23,7:30:00,"61527,504",МТЧ,100000062395
27993183,2021-12-23,7:30:00,"812200,889",км,100000062394
27993174,2021-12-23,7:30:00,"63936,199",МТЧ,100000062394
27993155,2021-12-23,7:30:00,"761224,964",км,100000062393
27993141,2021-12-23,7:30:00,"58618,842",МТЧ,100000062393
27993133,2021-12-23,7:30:00,"815192,555",км,100000062392
27993114,2021-12-23,7:30:00,"63784,380",МТЧ,100000062392
27993098,2021-12-23,7:30:00,"805750,336",км,100000062391
27993081,2021-12-23,7:30:00,"63515,427",МТЧ,100000062391
27993010,2021-12-23,7:30:00,"853443,679",км,100000062390
27993056,2021-12-23,7:30:00,"65165,880",МТЧ,100000062390
27993039,2021-12-23,7:30:00,"729805,010",км,100000062389
27992940,2021-12-23,7:30:00,"55100,987",МТЧ,100000062389
27993013,2021-12-23,7:30:00,"749944,479",км,100000062388
27992995,2021-12-23,7:30:00,"57781,140",МТЧ,100000062388
27992977,2021-12-23,7:30:00,"707894,775",км,100000062387
27992899,2021-12-23,7:30:00,"54937,241",МТЧ,100000062387
27992878,2021-12-23,7:30:00,"713067,302",км,100000062386
27992941,2021-12-23,7:30:00,"54803,669",МТЧ,100000062386
27992925,2021-12-23,7:30:00,"701441,848",км,100000062385
27992914,2021-12-23,7:30:00,"51186,719",МТЧ,100000062385
27992903,2021-12-23,7:30:00,"970685,514",км,100000062384
27992885,2021-12-23,7:30:00,"78679,624",МТЧ,100000062384
27992867,2021-12-23,7:30:00,"1029511,718",км,100000062383
27992700,2021-12-23,7:30:00,"80465,552",МТЧ,100000062383
27992788,2021-12-23,7:30:00,"1048833,429",км,100000062382
27992827,2021-12-23,7:30:00,"79331,283",МТЧ,100000062382
27992809,2021-12-23,7:30:00,"1018056,761",км,100000062381
27992791,2021-12-23,7:30:00,"80500,666",МТЧ,100000062381
27992774,2021-12-23,7:30:00,"1010629,063",км,100000062380
27992762,2021-12-22,19:00:00,"369233,000",км,100000008674
27992754,2021-12-23,7:30:00,"79383,881",МТЧ,100000062380
27992728,2021-12-23,7:30:00,"1221574,360",км,100000062379
27992706,2021-12-23,7:30:00,"94735,741",МТЧ,100000062379
27992560,2021-12-23,7:30:00,"1209686,545",км,100000062377
27992647,2021-12-23,7:30:00,"95512,733",МТЧ,100000062377
27992634,2021-12-23,7:30:00,"1192611,410",км,100000062376
27992621,2021-12-23,7:30:00,"93981,019",МТЧ,100000062376
27992607,2021-12-23,7:30:00,"1209449,805",км,100000062373
27992517,2021-12-23,7:30:00,"95882,434",МТЧ,100000062373
27992545,2021-12-23,7:30:00,"1188666,933",км,100000062372
27992532,2021-12-23,7:30:00,"95871,750",МТЧ,100000062372
27992418,2021-12-23,7:30:00,"1207527,943",км,100000062371
27992504,2021-12-23,7:30:00,"96766,217",МТЧ,100000062371
27992488,2021-12-23,7:30:00,"1219520,196",км,100000062370
27992469,2021-12-23,7:30:00,"100454,750",МТЧ,100000062370
27992449,2021-12-23,7:30:00,"1220758,761",км,100000062369
27992426,2021-12-23,7:30:00,"96863,609",МТЧ,100000062369
27992356,2021-12-23,7:30:00,"1197245,878",км,100000028868
27992307,2021-12-23,7:30:00,"95788,240",МТЧ,100000028868
27990081,2021-12-22,19:30:00,"58815,736",МТЧ,100000062398
27990074,2021-12-22,19:30:00,"761108,287",км,100000062393
27988878,2021-12-23,7:00:00,"29949,440",МТЧ,100000008674
27988603,2021-12-23,7:00:00,"30660,130",МТЧ,100000008673
27982957,2021-12-22,19:00:00,"29937,440",МТЧ,100000008674
27982585,2021-12-22,19:00:00,"30648,130",МТЧ,100000008673
27980095,2021-12-22,19:30:00,"952436,955",км,100000065643
27980000,2021-12-22,19:30:00,"69596,029",МТЧ,100000065643
27980067,2021-12-22,19:30:00,"953861,424",км,100000065641
27980053,2021-12-22,19:30:00,"70663,818",МТЧ,100000065641
27980035,2021-12-22,19:30:00,"967695,187",км,100000065640
27980022,2021-12-22,19:30:00,"70128,406",МТЧ,100000065640
27979940,2021-12-22,19:30:00,"1000305,111",км,100000065639
27979985,2021-12-22,19:30:00,"71903,905",МТЧ,100000065639
27979973,2021-12-22,19:30:00,"960895,386",км,100000065638
27979909,2021-12-22,19:30:00,"69893,087",МТЧ,100000065638
27979951,2021-12-22,19:30:00,"1005886,382",км,100000065637
27979942,2021-12-22,19:30:00,"72646,371",МТЧ,100000065637
27979847,2021-12-22,19:30:00,"784372,043",км,100000065636
27979922,2021-12-22,19:30:00,"57839,665",МТЧ,100000065636
27979799,2021-12-22,19:30:00,"790298,983",км,100000065635
27979895,2021-12-22,19:30:00,"60589,243",МТЧ,100000065635
27979877,2021-12-22,19:30:00,"800644,925",км,100000065634
27979780,2021-12-22,19:30:00,"59330,136",МТЧ,100000065634
27979853,2021-12-22,19:30:00,"791253,018",км,100000065633
27979835,2021-12-22,19:30:00,"57901,246",МТЧ,100000065633
27979822,2021-12-22,19:30:00,"784641,712",км,100000065632
27979807,2021-12-22,19:30:00,"57868,692",МТЧ,100000065632
27979786,2021-12-22,19:30:00,"773156,658",км,100000065631
27979766,2021-12-22,19:30:00,"57106,533",МТЧ,100000065631
27979748,2021-12-22,19:30:00,"816039,196",км,100000065630
27979731,2021-12-22,19:30:00,"60577,665",МТЧ,100000065630
27979717,2021-12-22,19:30:00,"831585,900",км,100000065629
27979702,2021-12-22,19:30:00,"60760,392",МТЧ,100000065629
27979694,2021-12-22,19:30:00,"738730,174",км,100000065628
27979682,2021-12-22,19:30:00,"53482,394",МТЧ,100000065628
27979674,2021-12-22,19:30:00,"836169,194",км,100000065627
27979657,2021-12-22,19:30:00,"61235,831",МТЧ,100000065627
27979643,2021-12-22,19:30:00,"868861,984",км,100000065626
27979627,2021-12-22,19:30:00,"62690,171",МТЧ,100000065626
27979608,2021-12-22,19:30:00,"815036,007",км,100000065625
27979589,2021-12-22,19:30:00,"60073,536",МТЧ,100000065625
27979568,2021-12-22,19:30:00,"854056,944",км,100000065624
27979552,2021-12-22,19:30:00,"61894,807",МТЧ,100000065624
27979538,2021-12-22,19:30:00,"871639,509",км,100000065623
27979522,2021-12-22,19:30:00,"63543,095",МТЧ,100000065623
27979514,2021-12-22,19:30:00,"1086507,122",км,100000065622
27979505,2021-12-22,19:30:00,"81971,056",МТЧ,100000065622
27979494,2021-12-22,19:30:00,"1133051,080",км,100000065620
27979477,2021-12-22,19:30:00,"84125,941",МТЧ,100000065620
27979463,2021-12-22,19:30:00,"1038637,973",км,100000065619
27979447,2021-12-22,19:30:00,"79543,956",МТЧ,100000065619
27979429,2021-12-22,19:30:00,"1119183,587",км,100000065618
27979414,2021-12-22,19:30:00,"84036,217",МТЧ,100000065618
27979338,2021-12-22,19:30:00,"1092862,523",км,100000065617
27979393,2021-12-22,19:30:00,"82472,815",МТЧ,100000065617
27979383,2021-12-22,19:30:00,"1134427,947",км,100000065616
27979375,2021-12-22,19:30:00,"85904,289",МТЧ,100000065616
27979270,2021-12-22,19:30:00,"1082239,344",км,100000065615
27979349,2021-12-22,19:30:00,"83990,377",МТЧ,100000065615
27979325,2021-12-22,19:30:00,"1099370,944",км,100000065614
27979294,2021-12-22,19:30:00,"84781,542",МТЧ,100000065614
27979210,2021-12-22,19:30:00,"1140955,222",км,100000065613
27979274,2021-12-22,19:30:00,"85593,817",МТЧ,100000065613
27979255,2021-12-22,19:30:00,"1155873,001",км,100000065612
27979244,2021-12-22,19:30:00,"86834,182",МТЧ,100000065612
27979232,2021-12-22,19:30:00,"1097665,902",км,100000065611
27979219,2021-12-22,19:30:00,"84802,856",МТЧ,100000065611
27979195,2021-12-22,19:30:00,"1133102,555",км,100000065609
27979099,2021-12-22,19:30:00,"81682,956",МТЧ,100000065609
27979169,2021-12-22,19:30:00,"1083095,639",км,100000065608
27979070,2021-12-22,19:30:00,"83873,932",МТЧ,100000065608
27979132,2021-12-22,19:30:00,"1094849,419",км,100000065607
27979030,2021-12-22,19:30:00,"83431,192",МТЧ,100000065607
27979107,2021-12-22,19:30:00,"1178168,948",км,100000065606
27979089,2021-12-22,19:30:00,"88789,747",МТЧ,100000065606
27977059,2021-12-22,19:30:00,"520875,311",км,100000065979
27977044,2021-12-22,19:30:00,"41546,697",МТЧ,100000065979
27977032,2021-12-22,19:30:00,"513467,921",км,100000065978
27977015,2021-12-22,19:30:00,"41713,292",МТЧ,100000065978
27976910,2021-12-22,19:30:00,"514290,994",км,100000065977
27976992,2021-12-22,19:30:00,"40881,276",МТЧ,100000065977
27976984,2021-12-22,19:30:00,"1072852,588",км,100000065976
27976949,2021-12-22,19:30:00,"82563,796",МТЧ,100000065976
27976958,2021-12-22,19:30:00,"998537,751",км,100000065975
27976935,2021-12-22,19:30:00,"78506,544",МТЧ,100000065975
27976860,2021-12-22,19:30:00,"1012162,281",км,100000065974
27976911,2021-12-22,19:30:00,"81579,332",МТЧ,100000065974
27976874,2021-12-22,19:30:00,"1059792,398",км,100000065972
27976862,2021-12-22,19:30:00,"82142,710",МТЧ,100000065972
27976845,2021-12-22,19:30:00,"1026795,777",км,100000065971
27976826,2021-12-22,19:30:00,"82098,297",МТЧ,100000065971
27976811,2021-12-22,19:30:00,"1096259,439",км,100000065970
27976799,2021-12-22,19:30:00,"84179,480",МТЧ,100000065970
27976757,2021-12-22,19:30:00,"1031769,108",км,100000065969
27976735,2021-12-22,19:30:00,"79034,936",МТЧ,100000065969
27976721,2021-12-22,19:30:00,"1072225,965",км,100000065968
27976650,2021-12-22,19:30:00,"82010,056",МТЧ,100000065968
27976702,2021-12-22,19:30:00,"1024128,481",км,100000065967
27976694,2021-12-22,19:30:00,"79260,824",МТЧ,100000065967
27976682,2021-12-22,19:30:00,"763053,117",км,100000062399
27976580,2021-12-22,19:30:00,"60637,649",МТЧ,100000062399
27976656,2021-12-22,19:30:00,"760476,747",км,100000062398
27976617,2021-12-22,19:30:00,"806411,851",км,100000062397
27976597,2021-12-22,19:30:00,"61811,077",МТЧ,100000062397
27976582,2021-12-22,19:30:00,"786209,157",км,100000062396
27976565,2021-12-22,19:30:00,"61520,137",МТЧ,100000062396
27976549,2021-12-22,19:30:00,"805662,277",км,100000062395
27976531,2021-12-22,19:30:00,"61515,584",МТЧ,100000062395
27976522,2021-12-22,19:30:00,"812053,634",км,100000062394
27976506,2021-12-22,19:30:00,"63924,419",МТЧ,100000062394
27976472,2021-12-22,19:30:00,"58606,852",МТЧ,100000062393
27976458,2021-12-22,19:30:00,"815110,341",км,100000062392
27976441,2021-12-22,19:30:00,"63779,250",МТЧ,100000062392
27976426,2021-12-22,19:30:00,"805649,913",км,100000062391
27976407,2021-12-22,19:30:00,"63505,127",МТЧ,100000062391
27976394,2021-12-22,19:30:00,"853427,907",км,100000062390
27976383,2021-12-22,19:30:00,"65156,300",МТЧ,100000062390
27976374,2021-12-22,19:30:00,"729805,010",км,100000062389
27976364,2021-12-22,19:30:00,"55095,987",МТЧ,100000062389
27976352,2021-12-22,19:30:00,"749787,407",км,100000062388
27976343,2021-12-22,19:30:00,"57770,134",МТЧ,100000062388
27976259,2021-12-22,19:30:00,"707751,866",км,100000062387
27976318,2021-12-22,19:30:00,"54926,614",МТЧ,100000062387
27976236,2021-12-22,19:30:00,"712914,898",км,100000062386
27976176,2021-12-22,19:30:00,"54792,876",МТЧ,100000062386
27976278,2021-12-22,19:30:00,"701306,629",км,100000062385
27976262,2021-12-22,19:30:00,"51174,859",МТЧ,100000062385
27976245,2021-12-22,19:30:00,"970536,650",км,100000062384
27976225,2021-12-22,19:30:00,"78668,879",МТЧ,100000062384
27976213,2021-12-22,19:30:00,"1029338,714",км,100000062383
27976204,2021-12-22,19:30:00,"80454,850",МТЧ,100000062383
27976185,2021-12-22,19:30:00,"1048709,993",км,100000062382
27976163,2021-12-22,19:30:00,"79319,523",МТЧ,100000062382
27976141,2021-12-22,19:30:00,"1017911,175",км,100000062381
27976131,2021-12-22,19:30:00,"80489,156",МТЧ,100000062381
27975979,2021-12-22,19:30:00,"1010458,733",км,100000062380
27976111,2021-12-22,19:30:00,"79373,013",МТЧ,100000062380
27976102,2021-12-22,19:30:00,"1221447,544",км,100000062379
27976085,2021-12-22,19:30:00,"94723,871",МТЧ,100000062379
27976031,2021-12-22,19:30:00,"1209567,615",км,100000062377
27976018,2021-12-22,19:30:00,"95501,253",МТЧ,100000062377
27975996,2021-12-22,19:30:00,"1192491,353",км,100000062376
27975910,2021-12-22,19:30:00,"93969,931",МТЧ,100000062376
27975890,2021-12-22,19:30:00,"1209338,123",км,100000062373
27975951,2021-12-22,19:30:00,"95872,334",МТЧ,100000062373
27975936,2021-12-22,19:30:00,"1188526,438",км,100000062372
27975923,2021-12-22,19:30:00,"95859,950",МТЧ,100000062372
27975858,2021-12-22,19:30:00,"1207358,801",км,100000062371
27975892,2021-12-22,19:30:00,"96755,372",МТЧ,100000062371
27975780,2021-12-22,19:30:00,"1219425,618",км,100000062370
27975871,2021-12-22,19:30:00,"100442,750",МТЧ,100000062370
27975862,2021-12-22,19:30:00,"1220635,486",км,100000062369
27975846,2021-12-22,19:30:00,"96851,739",МТЧ,100000062369
27975782,2021-12-22,19:30:00,"1197119,706",км,100000028868
27975748,2021-12-22,19:30:00,"95776,290",МТЧ,100000028868
27973226,2021-12-22,7:30:00,"61503,724",МТЧ,100000062395
27972313,2021-12-20,19:30:00,"42209,389",МТЧ,100000065980
27972229,2021-12-20,19:30:00,"41770,645",МТЧ,100000065981
27972202,2021-12-20,7:30:00,"41760,624",МТЧ,100000065981
27972070,2021-12-20,7:30:00,"42198,529",МТЧ,100000065980
27972126,2021-12-19,19:30:00,"41749,684",МТЧ,100000065981
27972019,2021-12-19,19:30:00,"42187,641",МТЧ,100000065980
27972056,2021-12-19,7:30:00,"42178,789",МТЧ,100000065980
27972031,2021-12-19,7:30:00,"41740,351",МТЧ,100000065981
27972005,2021-12-18,19:30:00,"42168,570",МТЧ,100000065980
27971988,2021-12-18,19:30:00,"41729,522",МТЧ,100000065981
27971971,2021-12-18,7:30:00,"41718,687",МТЧ,100000065981
27971962,2021-12-18,7:30:00,"42157,528",МТЧ,100000065980
27971926,2021-12-17,19:30:00,"42146,801",МТЧ,100000065980
27971912,2021-12-17,19:30:00,"41707,516",МТЧ,100000065981
27971876,2021-12-17,7:30:00,"42135,709",МТЧ,100000065980
27971862,2021-12-17,7:30:00,"41697,501",МТЧ,100000065981
27971828,2021-12-16,19:30:00,"42124,959",МТЧ,100000065980
27971807,2021-12-16,19:30:00,"41686,668",МТЧ,100000065981
27971778,2021-12-16,7:30:00,"42114,118",МТЧ,100000065980
27971763,2021-12-16,7:30:00,"41675,452",МТЧ,100000065981
27969979,2021-12-15,19:30:00,"42103,076",МТЧ,100000065980
27971727,2021-12-15,19:30:00,"41664,738",МТЧ,100000065981
27971692,2021-12-15,7:30:00,"41654,938",МТЧ,100000065981
27971684,2021-12-15,7:30:00,"42092,714",МТЧ,100000065980
27969603,2021-12-22,7:00:00,"29925,950",МТЧ,100000008674
27969145,2021-12-22,7:00:00,"30636,620",МТЧ,100000008673
27963872,2021-12-22,7:30:00,"952272,802",км,100000065643
27963861,2021-12-22,7:30:00,"69584,029",МТЧ,100000065643
27963759,2021-12-22,7:30:00,"953861,424",км,100000065641
27963789,2021-12-22,7:30:00,"70663,818",МТЧ,100000065641
27963827,2021-12-22,7:30:00,"967479,857",км,100000065640
27963806,2021-12-22,7:30:00,"70116,486",МТЧ,100000065640
27963791,2021-12-22,7:30:00,"1000135,574",км,100000065639
27963745,2021-12-22,7:30:00,"71892,925",МТЧ,100000065639
27963731,2021-12-22,7:30:00,"960701,621",км,100000065638
27963716,2021-12-22,7:30:00,"69881,277",МТЧ,100000065638
27963703,2021-12-22,7:30:00,"1005746,208",км,100000065637
27963693,2021-12-22,7:30:00,"72634,371",МТЧ,100000065637
27963608,2021-12-22,7:30:00,"784217,064",км,100000065636
27963672,2021-12-22,7:30:00,"57828,125",МТЧ,100000065636
27963657,2021-12-22,7:30:00,"790123,887",км,100000065635
27963642,2021-12-22,7:30:00,"60577,243",МТЧ,100000065635
27963628,2021-12-22,7:30:00,"800480,611",км,100000065634
27963614,2021-12-22,7:30:00,"59318,476",МТЧ,100000065634
27963596,2021-12-22,7:30:00,"791088,383",км,100000065633
27963578,2021-12-22,7:30:00,"57889,246",МТЧ,100000065633
27963564,2021-12-22,7:30:00,"784475,145",км,100000065632
27963500,2021-12-22,7:30:00,"57856,902",МТЧ,100000065632
27963480,2021-12-22,7:30:00,"773120,287",км,100000065631
27963460,2021-12-22,7:30:00,"57102,893",МТЧ,100000065631
27963521,2021-12-22,7:30:00,"815889,206",км,100000065630
27963514,2021-12-22,7:30:00,"60565,665",МТЧ,100000065630
27963439,2021-12-22,7:30:00,"831559,668",км,100000065629
27963485,2021-12-22,7:30:00,"60753,062",МТЧ,100000065629
27963468,2021-12-22,7:30:00,"738730,174",км,100000065628
27963446,2021-12-22,7:30:00,"53470,394",МТЧ,100000065628
27963425,2021-12-22,7:30:00,"835995,707",км,100000065627
27963407,2021-12-22,7:30:00,"61223,831",МТЧ,100000065627
27963391,2021-12-22,7:30:00,"868861,984",км,100000065626
27963383,2021-12-22,7:30:00,"62681,801",МТЧ,100000065626
27963371,2021-12-22,7:30:00,"814856,727",км,100000065625
27963230,2021-12-22,7:30:00,"60061,536",МТЧ,100000065625
27963339,2021-12-22,7:30:00,"854003,353",км,100000065624
27963342,2021-12-22,7:30:00,"61882,807",МТЧ,100000065624
27963325,2021-12-22,7:30:00,"871639,509",км,100000065623
27963296,2021-12-22,7:30:00,"63543,095",МТЧ,100000065623
27963279,2021-12-22,7:30:00,"1086341,521",км,100000065622
27963258,2021-12-22,7:30:00,"81959,846",МТЧ,100000065622
27963242,2021-12-22,7:30:00,"1132913,481",км,100000065620
27963232,2021-12-22,7:30:00,"84113,941",МТЧ,100000065620
27963214,2021-12-22,7:30:00,"1038467,383",км,100000065619
27963120,2021-12-22,7:30:00,"79532,316",МТЧ,100000065619
27963178,2021-12-22,7:30:00,"1119034,924",км,100000065618
27963161,2021-12-22,7:30:00,"84025,323",МТЧ,100000065618
27963147,2021-12-22,7:30:00,"1092672,299",км,100000065617
27963135,2021-12-22,7:30:00,"82460,935",МТЧ,100000065617
